time	reading
1405532487	49.986702
1405532488	49.987396
1405532489	49.9879
1405532490	49.988274
1405532491	49.988533
1405532492	49.988644
1405532493	49.988796
1405532494	49.988911
1405532495	49.988934
1405532496	49.988781
1405532497	49.988483
1405532498	49.988308
1405532499	49.988293
1405532500	49.988365
1405532501	49.98848
1405532502	49.988922
1405532503	49.989704
1405532505	49.990623
1405532506	49.991554
1405532507	49.992619
1405532508	49.993286
1405532509	49.993805
1405532510	49.994125
1405532511	49.994373
1405532512	49.994518
1405532513	49.994568
1405532514	49.994514
1405532515	49.994205
1405532516	49.993416
1405532517	49.992508
1405532518	49.991459
1405532519	49.990261
1405532520	49.989418
1405532521	49.988342
1405532522	49.987316
1405532523	49.986378
1405532524	49.985695
1405532525	49.98526
1405532526	49.9851
1405532527	49.985058
1405532528	49.985085
1405532529	49.985424
1405532530	49.986038
1405532531	49.986591
1405532532	49.987175
1405532533	49.987926
1405532534	49.988487
1405532535	49.988712
1405532536	49.988743
1405532537	49.988571
1405532538	49.988213
1405532539	49.987709
1405532540	49.987003
1405532541	49.98597
1405532542	49.985073
1405532543	49.98399
1405532544	49.982998
1405532545	49.982456
1405532546	49.982498
1405532547	49.982788
1405532548	49.98304
1405532549	49.983295
1405532550	49.983566
1405532551	49.983932
1405532552	49.984241
1405532553	49.984482
1405532554	49.984478
1405532555	49.984123
1405532556	49.98362
1405532557	49.983128
1405532558	49.982647
1405532559	49.982235
1405532560	49.981941
1405532561	49.981647
1405532562	49.981384
1405532563	49.98101
1405532565	49.980663
1405532566	49.980419
1405532567	49.980366
1405532568	49.980705
1405532569	49.981236
1405532570	49.981892
1405532571	49.982426
1405532572	49.982864
1405532573	49.983253
1405532574	49.983849
1405532575	49.984802
1405532576	49.98608
1405532577	49.986965
1405532578	49.987675
1405532579	49.988354
1405532580	49.988884
1405532581	49.989159
1405532582	49.989113
1405532583	49.988621
1405532584	49.987953
1405532585	49.987061
1405532586	49.986446
1405532587	49.985786
1405532589	49.985039
1405532590	49.98431
1405532591	49.983635
1405532592	49.982994
1405532593	49.982433
1405532594	49.982018
1405532595	49.981667
1405532596	49.981281
1405532597	49.981064
1405532598	49.980824
1405532599	49.980679
1405532600	49.980404
1405532601	49.979984
1405532602	49.979309
1405532603	49.978214
1405532604	49.976997
1405532605	49.975887
1405532606	49.974945
1405532607	49.974129
1405532608	49.97327
1405532609	49.972511
1405532610	49.971909
1405532611	49.971611
1405532612	49.971664
1405532613	49.972103
1405532614	49.972813
1405532615	49.973801
1405532616	49.975277
1405532617	49.976818
1405532618	49.978222
1405532619	49.979832
1405532620	49.981647
1405532621	49.983383
1405532622	49.984657
1405532623	49.985622
1405532624	49.986336
1405532625	49.986851
1405532626	49.987335
1405532627	49.987659
1405532628	49.98774
1405532629	49.987797
1405532630	49.98801
1405532631	49.988205
1405532632	49.988182
1405532633	49.988186
1405532634	49.988411
1405532635	49.989014
1405532636	49.989971
1405532637	49.990662
1405532638	49.991619
1405532639	49.992531
1405532640	49.993561
1405532641	49.994423
1405532642	49.995476
1405532643	49.996468
1405532644	49.9972
1405532645	49.997784
1405532646	49.998287
1405532647	49.998768
1405532648	49.999432
1405532649	50.000141
1405532650	50.000729
1405532651	50.001076
1405532652	50.001217
1405532654	50.001389
1405532655	50.001469
1405532656	50.001415
1405532657	50.001202
1405532658	50.000866
1405532659	50.000515
1405532660	50.000061
1405532661	49.999306
1405532662	49.998512
1405532663	49.997921
1405532664	49.997334
1405532665	49.996754
1405532666	49.996048
1405532667	49.99514
1405532668	49.994335
1405532669	49.993633
1405532670	49.993042
1405532671	49.992588
1405532672	49.992237
1405532673	49.991638
1405532674	49.990719
1405532675	49.989922
1405532676	49.989216
1405532677	49.988644
1405532678	49.988438
1405532679	49.988335
1405532680	49.98819
1405532681	49.988213
1405532682	49.988483
1405532683	49.98888
1405532684	49.989338
1405532685	49.989765
1405532686	49.990231
1405532687	49.990486
1405532688	49.990765
1405532689	49.991299
1405532690	49.991791
1405532691	49.991947
1405532692	49.991741
1405532693	49.991512
1405532694	49.991653
1405532695	49.99202
1405532696	49.992424
1405532697	49.992729
1405532698	49.992966
1405532699	49.992882
1405532700	49.992592
1405532701	49.992527
1405532702	49.992512
1405532703	49.99218
1405532704	49.991692
1405532705	49.991299
1405532706	49.990894
1405532707	49.990372
1405532708	49.989735
1405532709	49.988934
1405532710	49.987804
1405532711	49.986427
1405532712	49.98497
1405532713	49.983944
1405532714	49.983356
1405532716	49.98283
1405532717	49.982517
1405532718	49.982418
1405532719	49.982262
1405532720	49.98214
1405532721	49.982216
1405532722	49.982452
1405532723	49.982868
1405532724	49.983196
1405532725	49.983456
1405532726	49.983696
1405532727	49.984039
1405532728	49.984371
1405532729	49.984795
1405532730	49.985607
1405532731	49.986401
1405532732	49.987125
1405532733	49.988045
1405532734	49.989025
1405532735	49.989872
1405532736	49.990627
1405532737	49.991383
1405532738	49.99213
1405532739	49.992729
1405532740	49.993137
1405532741	49.993427
1405532742	49.993568
1405532743	49.993645
1405532744	49.993671
1405532745	49.993565
1405532746	49.993256
1405532747	49.992584
1405532748	49.991566
1405532749	49.990665
1405532750	49.990135
1405532751	49.989616
1405532752	49.989178
1405532753	49.988899
1405532754	49.988667
1405532755	49.988621
1405532756	49.988991
1405532757	49.989822
1405532758	49.990673
1405532760	49.991863
1405532761	49.993118
1405532762	49.994686
1405532763	49.996197
1405532764	49.998085
1405532765	49.999454
1405532766	50.000477
1405532767	50.001358
1405532768	50.002121
1405532769	50.00267
1405532770	50.002808
1405532771	50.002464
1405532772	50.001862
1405532773	50.000866
1405532774	49.99934
1405532775	49.997509
1405532776	49.995384
1405532777	49.99295
1405532778	49.990597
1405532779	49.988373
1405532780	49.98632
1405532781	49.984707
1405532782	49.983334
1405532783	49.982136
1405532784	49.981087
1405532785	49.980267
1405532786	49.979488
1405532787	49.97884
1405532789	49.978573
1405532790	49.978611
1405532791	49.978657
1405532792	49.978668
1405532793	49.978756
1405532794	49.978973
1405532795	49.979404
1405532796	49.979992
1405532797	49.980713
1405532798	49.981575
1405532799	49.98233
1405532800	49.982941
1405532801	49.983501
1405532802	49.984173
1405532803	49.984818
1405532804	49.985226
1405532805	49.985226
1405532806	49.984699
1405532807	49.983765
1405532808	49.982594
1405532809	49.98138
1405532810	49.980156
1405532811	49.978828
1405532812	49.977493
1405532813	49.976425
1405532814	49.975742
1405532815	49.975384
1405532816	49.975262
1405532817	49.975269
1405532818	49.97546
1405532819	49.975857
1405532820	49.976753
1405532821	49.977631
1405532822	49.978241
1405532823	49.978477
1405532824	49.97863
1405532825	49.978691
1405532826	49.978516
1405532827	49.978165
1405532828	49.977654
1405532829	49.976765
1405532830	49.975513
1405532831	49.974152
1405532832	49.972652
1405532833	49.971107
1405532834	49.969738
1405532835	49.968483
1405532836	49.967178
1405532837	49.966007
1405532838	49.965229
1405532839	49.965122
1405532840	49.965641
1405532841	49.966568
1405532842	49.967709
1405532843	49.968575
1405532844	49.96954
1405532845	49.970612
1405532846	49.971748
1405532847	49.972885
1405532848	49.973763
1405532849	49.974571
1405532850	49.975361
1405532851	49.975899
1405532852	49.976028
1405532854	49.975967
1405532855	49.976009
1405532856	49.976173
1405532857	49.976528
1405532858	49.97718
1405532859	49.977776
1405532860	49.978069
1405532861	49.978352
1405532862	49.978714
1405532863	49.97905
1405532864	49.97937
1405532865	49.979847
1405532866	49.980522
1405532867	49.9814
1405532868	49.982365
1405532869	49.983406
1405532870	49.984608
1405532871	49.985794
1405532872	49.986897
1405532873	49.987656
1405532874	49.988495
1405532875	49.989174
1405532876	49.989235
1405532877	49.988987
1405532878	49.988712
1405532879	49.988613
1405532880	49.988396
1405532881	49.988045
1405532882	49.987602
1405532883	49.987221
1405532884	49.986904
1405532885	49.986755
1405532886	49.986874
1405532887	49.987049
1405532888	49.987045
1405532889	49.986794
1405532890	49.986591
1405532891	49.986435
1405532892	49.985924
1405532893	49.985023
1405532894	49.984104
1405532895	49.983204
1405532896	49.982197
1405532897	49.981365
1405532898	49.980896
1405532899	49.980709
1405532900	49.980614
1405532901	49.980312
1405532902	49.979763
1405532903	49.978977
1405532904	49.978214
1405532905	49.977726
1405532906	49.977646
1405532907	49.977921
1405532908	49.978195
1405532909	49.978477
1405532910	49.978985
1405532911	49.979614
1405532912	49.980286
1405532913	49.981094
1405532914	49.981907
1405532915	49.982395
1405532916	49.982388
1405532917	49.982174
1405532918	49.981903
1405532919	49.981747
1405532920	49.981438
1405532921	49.980675
1405532922	49.980137
1405532923	49.979782
1405532924	49.97961
1405532925	49.979462
1405532926	49.979259
1405532927	49.978977
1405532928	49.978756
1405532930	49.978844
1405532931	49.979073
1405532932	49.979496
1405532933	49.980198
1405532934	49.980949
1405532935	49.981579
1405532936	49.98214
1405532937	49.982533
1405532938	49.982922
1405532939	49.983337
1405532940	49.983967
1405532941	49.984661
1405532942	49.985275
1405532943	49.985897
1405532944	49.986427
1405532945	49.987095
1405532946	49.987907
1405532947	49.98859
1405532948	49.989178
1405532949	49.989807
1405532950	49.990505
1405532951	49.991005
1405532952	49.991425
1405532953	49.991791
1405532954	49.992226
1405532955	49.992584
1405532956	49.992756
1405532957	49.992813
1405532958	49.992897
1405532959	49.992725
1405532960	49.992207
1405532961	49.991535
1405532962	49.990803
1405532963	49.990089
1405532964	49.989464
1405532965	49.989197
1405532966	49.98912
1405532967	49.98909
1405532968	49.989124
1405532969	49.989262
1405532970	49.989578
1405532971	49.99017
1405532972	49.990818
1405532973	49.991123
1405532974	49.991188
1405532975	49.990898
1405532976	49.990204
1405532977	49.989517
1405532978	49.98875
1405532979	49.987827
1405532980	49.986698
1405532981	49.985718
1405532982	49.984646
1405532983	49.983482
1405532984	49.982571
1405532985	49.982075
1405532986	49.981647
1405532987	49.981045
1405532988	49.980556
1405532989	49.980244
1405532990	49.980145
1405532991	49.980049
1405532992	49.980156
1405532993	49.980373
1405532994	49.980499
1405532996	49.980583
1405532997	49.980457
1405532998	49.980297
1405532999	49.980072
1405533000	49.979744
1405533001	49.979382
1405533002	49.979118
1405533003	49.978992
1405533004	49.979065
1405533005	49.979538
1405533006	49.980301
1405533007	49.981045
1405533008	49.981701
1405533009	49.98241
1405533010	49.983177
1405533011	49.983978
1405533012	49.984917
1405533013	49.986019
1405533014	49.987202
1405533015	49.988224
1405533016	49.988903
1405533017	49.989315
1405533018	49.989433
1405533019	49.989227
1405533020	49.988781
1405533021	49.988159
1405533022	49.987194
1405533023	49.98595
1405533024	49.984772
1405533025	49.983612
1405533026	49.982536
1405533027	49.981899
1405533028	49.9818
1405533029	49.981689
1405533030	49.981167
1405533031	49.980621
1405533032	49.980263
1405533033	49.980297
1405533034	49.980717
1405533035	49.981369
1405533036	49.982071
1405533037	49.982674
1405533038	49.983322
1405533039	49.984318
1405533040	49.985508
1405533041	49.986546
1405533042	49.987328
1405533043	49.987579
1405533045	49.987541
1405533046	49.987289
1405533047	49.987175
1405533048	49.987118
1405533049	49.986904
1405533050	49.986511
1405533051	49.985874
1405533052	49.985287
1405533053	49.98476
1405533054	49.9841
1405533055	49.983376
1405533056	49.982655
1405533057	49.982105
1405533058	49.981232
1405533059	49.98061
1405533060	49.979729
1405533061	49.978951
1405533062	49.978252
1405533063	49.977772
1405533065	49.977539
1405533066	49.977581
1405533067	49.977787
1405533068	49.978241
1405533069	49.978893
1405533070	49.979439
1405533071	49.979603
1405533072	49.979549
1405533073	49.979752
1405533074	49.980087
1405533075	49.980583
1405533076	49.981232
1405533077	49.981724
1405533078	49.981937
1405533079	49.98209
1405533080	49.982536
1405533081	49.983227
1405533082	49.983978
1405533083	49.984814
1405533084	49.98571
1405533085	49.986763
1405533086	49.987785
1405533087	49.988811
1405533088	49.989574
1405533089	49.990089
1405533090	49.990509
1405533091	49.99099
1405533092	49.991371
1405533093	49.991558
1405533094	49.991673
1405533095	49.991745
1405533096	49.991722
1405533097	49.991589
1405533098	49.991501
1405533099	49.991291
1405533100	49.991024
1405533101	49.990631
1405533102	49.989914
1405533103	49.989277
1405533104	49.988838
1405533105	49.988647
1405533106	49.988564
1405533107	49.988743
1405533108	49.98896
1405533109	49.989063
1405533110	49.989067
1405533111	49.989101
1405533112	49.989273
1405533113	49.989338
1405533114	49.989189
1405533115	49.988693
1405533116	49.987869
1405533117	49.986988
1405533119	49.986179
1405533120	49.985668
1405533121	49.985264
1405533122	49.985027
1405533123	49.984745
1405533124	49.984455
1405533125	49.984436
1405533126	49.984798
1405533127	49.985268
1405533128	49.985737
1405533129	49.986153
1405533130	49.986595
1405533131	49.987087
1405533132	49.987656
1405533133	49.988434
1405533134	49.989296
1405533135	49.989864
1405533136	49.989925
1405533137	49.989716
1405533138	49.989365
1405533139	49.989258
1405533140	49.98933
1405533141	49.989384
1405533142	49.989395
1405533143	49.989452
1405533144	49.989574
1405533145	49.989811
1405533146	49.990097
1405533147	49.990429
1405533148	49.990879
1405533149	49.991253
1405533150	49.99155
1405533151	49.991833
1405533152	49.992256
1405533153	49.992657
1405533154	49.99295
1405533155	49.993153
1405533156	49.993107
1405533157	49.992584
1405533158	49.991997
1405533159	49.991482
1405533160	49.991169
1405533161	49.991169
1405533162	49.991131
1405533163	49.991047
1405533164	49.991093
1405533165	49.991508
1405533166	49.992176
1405533167	49.992981
1405533168	49.993847
1405533169	49.994675
1405533170	49.995377
1405533171	49.99604
1405533172	49.996788
1405533173	49.997387
1405533174	49.997803
1405533175	49.998177
1405533176	49.99852
1405533177	49.998566
1405533179	49.998615
1405533180	49.998367
1405533181	49.997868
1405533182	49.997372
1405533183	49.996887
1405533184	49.996326
1405533185	49.995731
1405533186	49.995411
1405533187	49.995186
1405533188	49.994629
1405533189	49.994129
1405533190	49.993893
1405533191	49.993771
1405533192	49.993782
1405533193	49.99403
1405533194	49.994316
1405533195	49.994568
1405533196	49.99469
1405533197	49.994919
1405533198	49.995262
1405533199	49.995541
1405533200	49.995571
1405533201	49.995331
1405533202	49.995159
1405533203	49.995228
1405533204	49.995464
1405533205	49.995739
1405533206	49.995914
1405533207	49.996014
1405533208	49.996067
1405533209	49.996143
1405533210	49.99654
1405533211	49.997311
1405533212	49.998249
1405533213	49.999111
1405533214	50.000008
1405533215	50.000919
1405533216	50.001587
1405533217	50.001995
1405533218	50.002186
1405533219	50.00219
1405533220	50.002151
1405533221	50.001919
1405533222	50.001522
1405533223	50.001446
1405533224	50.001614
1405533225	50.001781
1405533226	50.001846
1405533227	50.001869
1405533228	50.00161
1405533229	50.001183
1405533230	50.000679
1405533231	50.000057
1405533232	49.999622
1405533233	49.999352
1405533234	49.999081
1405533235	49.998589
1405533236	49.998169
1405533237	49.997932
1405533238	49.997639
1405533239	49.997349
1405533241	49.997097
1405533242	49.996922
1405533243	49.996742
1405533244	49.996658
1405533245	49.996796
1405533246	49.996857
1405533247	49.996704
1405533248	49.996536
1405533249	49.996449
1405533250	49.99646
1405533251	49.996529
1405533252	49.996708
1405533253	49.996677
1405533254	49.996098
1405533255	49.99538
1405533256	49.994823
1405533257	49.994316
1405533258	49.994034
1405533259	49.994095
1405533260	49.99408
1405533261	49.993736
1405533262	49.993431
1405533263	49.993362
1405533264	49.993423
1405533265	49.993481
1405533266	49.993484
1405533267	49.992985
1405533268	49.992146
1405533269	49.991405
1405533270	49.990673
1405533271	49.989796
1405533272	49.988571
1405533273	49.986916
1405533274	49.985214
1405533275	49.983807
1405533276	49.982731
1405533277	49.982162
1405533278	49.98185
1405533279	49.981697
1405533280	49.981556
1405533281	49.981472
1405533282	49.981449
1405533283	49.981689
1405533284	49.98233
1405533285	49.983032
1405533286	49.983704
1405533287	49.984459
1405533288	49.985035
1405533289	49.985641
1405533290	49.986229
1405533291	49.98653
1405533292	49.986629
1405533293	49.986706
1405533294	49.986679
1405533295	49.986553
1405533296	49.986645
1405533297	49.986996
1405533298	49.987251
1405533299	49.987232
1405533300	49.987156
1405533302	49.987499
1405533303	49.988186
1405533304	49.988888
1405533305	49.989704
1405533306	49.990616
1405533307	49.991676
1405533308	49.992996
1405533309	49.994259
1405533310	49.995296
1405533311	49.996063
1405533312	49.99633
1405533313	49.996407
1405533314	49.996464
1405533315	49.996674
1405533316	49.99691
1405533317	49.997078
1405533318	49.997471
1405533319	49.997822
1405533320	49.997883
1405533321	49.997929
1405533322	49.99807
1405533323	49.998016
1405533324	49.997704
1405533325	49.997326
1405533326	49.996838
1405533327	49.99641
1405533328	49.99604
1405533329	49.995598
1405533330	49.995186
1405533331	49.994984
1405533332	49.994995
1405533333	49.995209
1405533334	49.99575
1405533335	49.996639
1405533336	49.997559
1405533337	49.998528
1405533338	49.999619
1405533339	50.000534
1405533340	50.001213
1405533341	50.001907
1405533342	50.002731
1405533343	50.003098
1405533344	50.003124
1405533345	50.002811
1405533346	50.002262
1405533347	50.00153
1405533348	50.0005
1405533349	49.999046
1405533350	49.997391
1405533351	49.995678
1405533352	49.993889
1405533353	49.992092
1405533354	49.99054
1405533355	49.988747
1405533356	49.987255
1405533357	49.985661
1405533358	49.984673
1405533359	49.984001
1405533361	49.983551
1405533362	49.983234
1405533363	49.982883
1405533364	49.982639
1405533365	49.982407
1405533366	49.982391
1405533367	49.982574
1405533368	49.982834
1405533369	49.983135
1405533370	49.983521
1405533371	49.984047
1405533372	49.984596
1405533373	49.985085
1405533374	49.985626
1405533375	49.986179
1405533376	49.986881
1405533377	49.98769
1405533378	49.988422
1405533379	49.98917
1405533380	49.989811
1405533381	49.990433
1405533382	49.991138
1405533383	49.991726
1405533384	49.992352
1405533385	49.993061
1405533386	49.994011
1405533387	49.995335
1405533388	49.996716
1405533389	49.997898
1405533390	49.99884
1405533391	49.999664
1405533392	50.000134
1405533393	50.000546
1405533394	50.001095
1405533395	50.001675
1405533396	50.002247
1405533397	50.002853
1405533398	50.003254
1405533399	50.00362
1405533400	50.004002
1405533401	50.004314
1405533402	50.004658
1405533403	50.005062
1405533404	50.005394
1405533405	50.005695
1405533406	50.005997
1405533407	50.005985
1405533408	50.00589
1405533409	50.00605
1405533410	50.006256
1405533411	50.006531
1405533412	50.007111
1405533413	50.007854
1405533414	50.008484
1405533415	50.009155
1405533416	50.009781
1405533417	50.010281
1405533418	50.010612
1405533419	50.011196
1405533421	50.011906
1405533422	50.01223
1405533423	50.01228
1405533424	50.012016
1405533425	50.011402
1405533426	50.010601
1405533427	50.009747
1405533428	50.008869
1405533429	50.007816
1405533430	50.006584
1405533431	50.005238
1405533432	50.003952
1405533433	50.002895
1405533434	50.002052
1405533435	50.001053
1405533436	49.999874
1405533437	49.998775
1405533438	49.997658
1405533439	49.996319
1405533440	49.995518
1405533441	49.994793
1405533442	49.993839
1405533443	49.992638
1405533444	49.99189
1405533445	49.991447
1405533446	49.991234
1405533447	49.991241
1405533448	49.991276
1405533449	49.991348
1405533450	49.991608
1405533451	49.99192
1405533452	49.99218
1405533453	49.99229
1405533454	49.99242
1405533455	49.992607
1405533456	49.992859
1405533457	49.993519
1405533458	49.994255
1405533459	49.994709
1405533460	49.995148
1405533461	49.995636
1405533462	49.995975
1405533463	49.996101
1405533464	49.996269
1405533465	49.996483
1405533466	49.996468
1405533467	49.996338
1405533468	49.996223
1405533469	49.996044
1405533470	49.995678
1405533471	49.995148
1405533472	49.994553
1405533473	49.993652
1405533474	49.99292
1405533476	49.992126
1405533477	49.991547
1405533478	49.990719
1405533479	49.989151
1405533480	49.98769
1405533481	49.986073
1405533482	49.984913
1405533483	49.984158
1405533484	49.983757
1405533485	49.983368
1405533486	49.98283
1405533487	49.98233
1405533488	49.982033
1405533489	49.981968
1405533490	49.982204
1405533491	49.982738
1405533492	49.983231
1405533493	49.983627
1405533494	49.984203
1405533495	49.98521
1405533496	49.986343
1405533497	49.987541
1405533498	49.98875
1405533499	49.989941
1405533500	49.991146
1405533501	49.992889
1405533502	49.994549
1405533503	49.996025
1405533504	49.99736
1405533505	49.998505
1405533506	49.999374
1405533507	50.000282
1405533508	50.001278
1405533509	50.002266
1405533510	50.003078
1405533511	50.003532
1405533512	50.003708
1405533513	50.003563
1405533514	50.003235
1405533515	50.002995
1405533516	50.002689
1405533517	50.002399
1405533518	50.002068
1405533519	50.001717
1405533520	50.001579
1405533521	50.001381
1405533522	50.00106
1405533523	50.000904
1405533524	50.000809
1405533525	50.000919
1405533526	50.001186
1405533527	50.001427
1405533528	50.001797
1405533529	50.00222
1405533530	50.002468
1405533531	50.002594
1405533532	50.002827
1405533533	50.003246
1405533534	50.003651
1405533535	50.003963
1405533537	50.004158
1405533538	50.004097
1405533539	50.004166
1405533540	50.00452
1405533541	50.004982
1405533542	50.005466
1405533543	50.006065
1405533544	50.006863
1405533545	50.007599
1405533546	50.008247
1405533547	50.008957
1405533548	50.009651
1405533549	50.010269
1405533550	50.010639
1405533551	50.010761
1405533552	50.010674
1405533553	50.010384
1405533554	50.0098
1405533555	50.008839
1405533556	50.007786
1405533557	50.006657
1405533558	50.00552
1405533559	50.004581
1405533560	50.003689
1405533561	50.002769
1405533562	50.001827
1405533563	50.00111
1405533564	50.000896
1405533565	50.001022
1405533566	50.001213
1405533567	50.001331
1405533568	50.001545
1405533569	50.001678
1405533570	50.001625
1405533571	50.001522
1405533572	50.00145
1405533573	50.00132
1405533574	50.001221
1405533575	50.001373
1405533576	50.00169
1405533577	50.001965
1405533578	50.002048
1405533579	50.001949
1405533580	50.001705
1405533581	50.001225
1405533582	50.000435
1405533583	49.999474
1405533584	49.998394
1405533585	49.997635
1405533586	49.996952
1405533587	49.996212
1405533588	49.995243
1405533589	49.99416
1405533590	49.99316
1405533591	49.992336
1405533592	49.991608
1405533593	49.991051
1405533594	49.990704
1405533595	49.990337
1405533596	49.989975
1405533597	49.989822
1405533598	49.989697
1405533600	49.989723
1405533601	49.989811
1405533602	49.98967
1405533603	49.989227
1405533604	49.988781
1405533605	49.98859
1405533606	49.988678
1405533607	49.988804
1405533608	49.988819
1405533609	49.98867
1405533610	49.988415
1405533611	49.988186
1405533612	49.987953
1405533613	49.987686
1405533614	49.987225
1405533615	49.986435
1405533616	49.985256
1405533617	49.983871
1405533618	49.982082
1405533619	49.97945
1405533620	49.977291
1405533621	49.975258
1405533622	49.973133
1405533623	49.971008
1405533624	49.968914
1405533625	49.966835
1405533626	49.964886
1405533627	49.963245
1405533628	49.961792
1405533629	49.960522
1405533630	49.959423
1405533631	49.958519
1405533632	49.957973
1405533633	49.957745
1405533634	49.95779
1405533635	49.95816
1405533636	49.958469
1405533637	49.958805
1405533638	49.959328
1405533639	49.960121
1405533640	49.961082
1405533641	49.962227
1405533642	49.963554
1405533643	49.964672
1405533644	49.965557
1405533645	49.966103
1405533646	49.96656
1405533647	49.966984
1405533648	49.967377
1405533649	49.96767
1405533650	49.967854
1405533651	49.967983
1405533652	49.968231
1405533653	49.968525
1405533654	49.96899
1405533655	49.969383
1405533656	49.96944
1405533658	49.969494
1405533659	49.970169
1405533660	49.971054
1405533661	49.972103
1405533662	49.972752
1405533663	49.973347
1405533664	49.973999
1405533665	49.974682
1405533666	49.975479
1405533667	49.976257
1405533668	49.976833
1405533669	49.977074
1405533670	49.977161
1405533671	49.977306
1405533672	49.977535
1405533673	49.977612
1405533674	49.977535
1405533675	49.977364
1405533676	49.97718
1405533677	49.977173
1405533678	49.977425
1405533679	49.977886
1405533680	49.97839
1405533681	49.978878
1405533682	49.979351
1405533683	49.979912
1405533684	49.980541
1405533685	49.981354
1405533686	49.981865
1405533687	49.982384
1405533688	49.983078
1405533689	49.983944
1405533690	49.984821
1405533691	49.985668
1405533692	49.986454
1405533693	49.986912
1405533694	49.987175
1405533695	49.987328
1405533696	49.9874
1405533697	49.987305
1405533698	49.987087
1405533699	49.986958
1405533700	49.986935
1405533701	49.986794
1405533702	49.986443
1405533703	49.985928
1405533704	49.98547
1405533705	49.985077
1405533706	49.98481
1405533707	49.984516
1405533708	49.983788
1405533709	49.982964
1405533710	49.982059
1405533711	49.981091
1405533712	49.980015
1405533713	49.979042
1405533714	49.978294
1405533716	49.977371
1405533717	49.976784
1405533718	49.976349
1405533719	49.975983
1405533720	49.975842
1405533721	49.975529
1405533722	49.975281
1405533723	49.975506
1405533724	49.97575
1405533725	49.975647
1405533726	49.975456
1405533727	49.975349
1405533728	49.975235
1405533729	49.975029
1405533731	49.974419
1405533732	49.973465
1405533733	49.972561
1405533734	49.971771
1405533735	49.971119
1405533736	49.970688
1405533737	49.970627
1405533738	49.970871
1405533739	49.971287
1405533740	49.971779
1405533741	49.97197
1405533742	49.972157
1405533743	49.972542
1405533744	49.972813
1405533745	49.972889
1405533746	49.972778
1405533747	49.972584
1405533748	49.9725
1405533749	49.972351
1405533750	49.972061
1405533751	49.971775
1405533752	49.971554
1405533753	49.971336
1405533754	49.97102
1405533755	49.970818
1405533756	49.970776
1405533757	49.97076
1405533758	49.970787
1405533759	49.9711
1405533760	49.971699
1405533761	49.9725
1405533762	49.973541
1405533763	49.974758
1405533764	49.976025
1405533765	49.977558
1405533766	49.97913
1405533767	49.980572
1405533768	49.982548
1405533769	49.984444
1405533770	49.986275
1405533771	49.988121
1405533772	49.989864
1405533773	49.99136
1405533774	49.992626
1405533775	49.993748
1405533776	49.994747
1405533777	49.995163
1405533778	49.995308
1405533779	49.995178
1405533780	49.994984
1405533781	49.994595
1405533783	49.994118
1405533784	49.993401
1405533785	49.992329
1405533786	49.990883
1405533787	49.989006
1405533788	49.987019
1405533789	49.985142
1405533790	49.983238
1405533791	49.98135
1405533792	49.979519
1405533793	49.977711
1405533794	49.976509
1405533795	49.975639
1405533796	49.975227
1405533797	49.975178
1405533798	49.975281
1405533799	49.97559
1405533800	49.976017
1405533801	49.976562
1405533802	49.977154
1405533803	49.97776
1405533804	49.978287
1405533805	49.978882
1405533806	49.979366
1405533807	49.979675
1405533808	49.979736
1405533809	49.979916
1405533810	49.980255
1405533811	49.980511
1405533812	49.980873
1405533813	49.981323
1405533814	49.981987
1405533815	49.982922
1405533816	49.984032
1405533817	49.98502
1405533818	49.985847
1405533819	49.986477
1405533820	49.987122
1405533821	49.987816
1405533822	49.988628
1405533823	49.989269
1405533824	49.98941
1405533825	49.98925
1405533826	49.989052
1405533827	49.988907
1405533828	49.988632
1405533829	49.988384
1405533830	49.988461
1405533831	49.988632
1405533832	49.988735
1405533833	49.988663
1405533834	49.988396
1405533835	49.98764
1405533836	49.98695
1405533837	49.986137
1405533839	49.9855
1405533840	49.984818
1405533841	49.984196
1405533842	49.983528
1405533843	49.982811
1405533844	49.982159
1405533845	49.981613
1405533846	49.981014
1405533847	49.980587
1405533848	49.980221
1405533849	49.979858
1405533850	49.979572
1405533851	49.979492
1405533852	49.979347
1405533853	49.979279
1405533854	49.979374
1405533855	49.979446
1405533856	49.979263
1405533857	49.97913
1405533858	49.979134
1405533859	49.978916
1405533860	49.978504
1405533861	49.978016
1405533862	49.977482
1405533863	49.976952
1405533864	49.976551
1405533865	49.976471
1405533866	49.976883
1405533867	49.977627
1405533868	49.978649
1405533869	49.979939
1405533870	49.981228
1405533871	49.982525
1405533872	49.983955
1405533873	49.98505
1405533874	49.985889
1405533875	49.986301
1405533876	49.986572
1405533877	49.986805
1405533878	49.987015
1405533879	49.987194
1405533880	49.987206
1405533881	49.9869
1405533882	49.985954
1405533883	49.98473
1405533884	49.983612
1405533885	49.982307
1405533886	49.980774
1405533887	49.979179
1405533888	49.977623
1405533889	49.976093
1405533890	49.974895
1405533891	49.973995
1405533892	49.972977
1405533893	49.971916
1405533894	49.970901
1405533896	49.970383
1405533897	49.970356
1405533898	49.970779
1405533899	49.971882
1405533900	49.972824
1405533901	49.973602
1405533902	49.974083
1405533903	49.974697
1405533904	49.97562
1405533905	49.976231
1405533906	49.9767
1405533907	49.976952
1405533908	49.976963
1405533909	49.976883
1405533910	49.976639
1405533911	49.976463
1405533912	49.976219
